EV; HR; LT; LG; NV; VL; NL; DG; SV; DT
105;20200213225335;-19.919301;-43.888802;20707;0;3382;0
105;20200213225336;-19.796059;-44.011241;20182;0;516;0;0;5390
105;20200213225337;-19.884838;-43.979896;40413;0;380;0
105;20200213225336;-19.988209;-44.034878;30690;0;243;0;0;5153
105;20200213225334;-19.797460;-44.011772;10931;0;5609;0;0;5460
105;20200213225336;-19.863390;-43.920936;20604;0;574;0;0;3756
105;20200213225336;-20.020742;-44.028675;30863;0;3637;0;1;0
105;20200213225338;-19.885946;-43.979308;10859;0;59;0;0;9111
105;20200213225333;-19.797111;-44.013715;40517;0;552;0;0;5502
105;20200213225335;-19.953300;-43.970041;31005;0;109;0;0;3001
105;20200213225331;-19.863926;-43.893639;20786;0;409;0;0;598
105;20200213225338;-19.838050;-43.936460;11000;0;585;0;0;6333
105;20200213225336;-19.917682;-43.995316;40648;0;93;0;0;4067
105;20200213225337;-19.809514;-43.969880;10793;0;495;0;1;32091
105;20200213225332;-19.796279;-44.011634;10618;0;5577;0;0;5605
105;20200213225337;-19.952422;-43.970198;30840;0;899;25;0;12062
105;20200213225337;-19.871046;-44.010367;40800;0;326;0;0;7824
105;20200213225337;-19.919007;-43.889068;20286;0;716;0
105;20200213225338;-19.795806;-44.011422;10756;0;502;0;0;5404
105;20200213225335;-19.796648;-44.013540;30536;0;5602;0
105;20200213225337;-19.919957;-43.995790;20883;0;1041;0;0;2611
105;20200213225336;-19.994782;-44.023659;30941;0;206;0;1;34499
105;20200213225336;-19.869146;-44.014482;40749;0;355;0;0;11114
105;20200213225338;-19.893934;-43.958342;10483;0;606;0;0;5881
105;20200213225335;-19.962131;-43.989075;30956;0;238;0;0;7681
105;20200213225339;-19.807146;-43.979605;11117;0;3747;0
105;20200213225337;-19.838234;-43.936514;11009;0;5614;0
105;20200213225337;-20.020044;-44.029588;40223;0;4958;0
105;20200213225337;-19.876494;-43.906011;20372;0;636;0;0;8587
105;20200213225338;-19.863064;-43.920941;20636;0;2496;0;0;3684
105;20200213225532;-19.993951;-44.029102;10539;24;268;269;0;820
105;20200213225334;-19.876210;-43.907106;40389;0;612;0;0;7506
105;20200213225334;-19.885221;-43.980223;40621;0;3409;0
105;20200213225339;-19.902052;-43.964094;11116;0;712;0
105;20200213225338;-19.864302;-43.893353;30271;0;655;0;0;10617
105;20200213225335;-19.876591;-43.906488;10327;0;5710;0;0;9350
105;20200213225339;-19.796076;-44.011459;10853;0;550;0;0;5301
105;20200213225336;-19.873742;-43.909281;20544;0;5284;0;1;16263
105;20200213225339;-20.002989;-44.025585;30876;0;238;0;0;2392
105;20200213225335;-19.920061;-43.995733;20810;0;737;0;2;19739
105;20200213225338;-19.920143;-43.996097;20806;0;1582;0;0;0
105;20200213225338;-19.885018;-43.980263;40683;0;870;0
105;20200213225336;-19.862539;-43.920972;20644;0;1631;0;0;2169
105;20200213225335;-19.944078;-43.989171;30990;0;66;0;0;2720
105;20200213225334;-19.869039;-44.014602;40752;0;355;0;0;11786
105;20200213225339;-19.912655;-43.987678;10963;0;674;0;1;12860
105;20200213225540;-20.000004;-43.967975;30704;39;286;57;1;5715
105;20200213225339;-19.863679;-43.893682;40354;0;655;0;0;10452
105;20200213225333;-19.852122;-43.927874;20671;0;68;270;0;3922
105;20200213225340;-19.885650;-43.980345;40567;0;5700;0
105;20200213225335;-19.894471;-43.958584;10952;0;606;0;0;6375
105;20200213225339;-19.952951;-43.969819;30917;0;353;0;0;3834
105;20200213225340;-19.863284;-43.935571;30602;0;7138;0;0;6991
105;20200213225532;-19.844136;-43.925065;30660;25;66;262;2;464
105;20200213225534;-19.824926;-43.960236;11088;20;490;235;1;5115
105;20200213225338;-19.796690;-44.013374;30481;0;5977;0
105;20200213225339;-19.961904;-43.990194;30535;6;6559;303;0;19347
105;20200213225324;-19.856538;-43.925292;20447;0;79;0;1;21682
105;20200213225341;-19.869783;-44.014686;10668;0;674;0
105;20200213225340;-19.919807;-43.995604;20811;0;334;0;0;7290
105;20200213225342;-19.873859;-43.909514;20849;0;5708;138;0;14622
105;20200213225338;-19.807229;-43.979269;10543;0;5600;0
105;20200213225339;-19.873094;-43.966268;10505;0;693;0;1;20190
105;20200213225334;-19.830012;-44.013396;10947;0;297;0;0;1400
105;20200213225341;-19.863227;-43.921010;20688;0;849;0;0;2242
105;20200213225341;-19.963746;-43.964288;30706;0;286;0;0;8274
105;20200213225343;-19.838217;-43.936570;10164;0;5619;0
105;20200213225340;-19.894033;-43.958318;10478;0;334;0;0;1136
105;20200213225340;-19.994899;-44.023961;30763;0;206;0;1;34217
105;20200213225341;-19.920058;-43.996825;20711;0;739;0;2;16509
105;20200213225339;-19.919908;-43.995644;40712;0;737;0;2;19745
105;20200213225335;-19.963815;-43.963845;30485;0;5286;0;0;4310
105;20200213225332;-19.875289;-43.908456;20607;0;7140;0;0;13364
105;20200213225340;-19.919992;-43.995604;40719;0;737;0;3;18523
105;20200213225338;-19.874775;-43.909118;20754;0;4614;0;0;3145
105;20200213225535;-19.822325;-43.948914;10986;1;1920;37;1;12752
105;20200213225337;-19.901560;-43.990538;20846;0;5708;0;0;0
105;20200213225341;-19.874675;-43.909375;20471;0;565;0;0;2430
105;20200213225340;-19.795935;-44.011699;10993;0;299;0;0;3186
105;20200213225336;-19.851636;-43.927335;20872;0;844;0;0;2365
105;20200213225341;-19.953206;-43.970056;30301;0;353;201
105;20200213225341;-19.874704;-43.909291;10461;0;639;0;0;3188
105;20200213225340;-19.864007;-43.894571;20606;0;952;0;0;6255
105;20200213225345;-19.992942;-44.040674;30421;0;207;0;0;3207
105;20200213225342;-19.862724;-43.921365;20912;0;703;0;0;10637
105;20200213225335;-19.869599;-44.014679;40616;0;4021;0;0;17762
105;20200213225344;-19.905648;-44.017210;40747;0;364;0;0;1056
105;20200213225343;-19.901681;-43.963901;10471;0;710;0
105;20200213225342;-19.944442;-43.989613;30392;0;66;0;0;2669
105;20200213225342;-19.874895;-43.909672;10027;0;2359;0;0;8265
105;20200213225345;-19.912419;-43.910897;20258;0;617;0;2;8312
105;20200213225341;-19.988325;-44.035048;31027;0;243;0;0;5272
105;20200213225340;-19.869717;-44.014676;40659;0;309;0;0;2252
105;20200213225341;-19.961541;-43.989660;31009;0;1115;0;0;5383
105;20200213225341;-19.830207;-44.013137;11140;0;362;0;0;6175
105;20200213225343;-19.863692;-43.927984;20547;0;5477;348;1;23342
105;20200213225341;-19.863752;-43.893729;40351;1;3405;140;0;10665
105;20200213225324;-19.870926;-44.010739;40271;0;7019;0;0;4996
105;20200213225346;-19.806648;-43.980208;10831;0;550;0
105;20200213225345;-19.894022;-43.958468;10999;0;606;0;0;6327
105;20200213225345;-19.919892;-43.995990;10971;0;737;0;0;17561
105;20200213225343;-19.876806;-43.906763;20338;0;772;175;0;9519
105;20200213225341;-19.945385;-43.988889;30796;0;66;0;0;2666
105;20200213225343;-19.868449;-44.015295;40778;0;355;0;0;11750
105;20200213225348;-19.884826;-43.980360;40677;0;899;243
105;20200213225345;-19.894047;-43.958856;11136;0;606;0;0;6338
105;20200213225533;-19.941581;-43.914587;40649;27;93;277;2;155
105;20200213225334;-19.963834;-43.964264;30707;0;86;0;0;1086
105;20200213225344;-19.953498;-43.969905;30300;0;105;0;0;3045
105;20200213225347;-19.796825;-44.013092;30540;0;5978;0
105;20200213225342;-19.863788;-43.927342;40666;0;6798;212;1;21497
105;20200213225345;-19.885511;-43.979945;40424;0;4054;0
105;20200213225343;-19.885828;-43.980242;40570;0;5700;0
105;20200213225343;-19.952858;-43.970221;31001;1;90;309
105;20200213225338;-19.920036;-43.875626;20649;0;1041;0;2;15292
105;20200213225345;-19.830708;-44.013662;11018;0;5567;0;0;1509
105;20200213225346;-19.796106;-44.011055;10007;0;5580;0;0;5954
105;20200213225345;-19.800949;-43.978642;10955;0;1920;0
105;20200213225343;-19.886182;-43.979555;10824;0;402;0;0;7997
105;20200213225345;-20.020478;-44.028957;30312;0;924;0;0;6731
105;20200213225344;-19.851771;-43.927205;20890;0;68;0;0;3914
105;20200213225345;-19.876477;-43.907100;10392;0;718;0;0;6936
105;20200213225346;-19.801048;-43.978480;10481;0;493;0;0;3548
105;20200213225340;-19.863444;-43.920816;20591;0;574;0;0;3930
105;20200213225346;-19.796774;-44.013229;40580;0;5572;0
105;20200213225341;-19.851913;-43.927722;20405;0;844;26;0;1803
105;20200213225342;-19.945228;-43.988829;30431;0;5632;0;0;2517
105;20200213225342;-19.863911;-43.894414;20281;0;648;0;0;12688
105;20200213225343;-19.941783;-43.965390;30741;0;90;0;2;12829
105;20200213225346;-19.864132;-43.894039;20551;0;5477;0;0;5661
105;20200213225550;-19.992616;-44.040152;30768;0;207;0;0;2930
105;20200213225538;-19.937829;-43.995951;30815;41;987;67;1;8314
105;20200213225343;-19.874909;-43.909663;20456;0;1633;0;0;7888
105;20200213225522;-19.939473;-43.982720;40708;27;7119;21;2;5870
105;20200213225347;-19.919264;-43.888638;20863;0;614;0
105;20200213225342;-19.862658;-43.920981;20833;0;579;0;0;3955
105;20200213225347;-19.953732;-43.969812;30800;0;97;0
105;20200213225349;-19.885742;-43.980353;40684;0;870;0
105;20200213225347;-19.894020;-43.958902;11081;0;334;0;0;1152
105;20200213225350;-19.884799;-43.979884;40823;0;345;0
105;20200213225348;-19.919831;-43.996830;40767;0;5317;0;0;990
105;20200213225343;-19.945163;-43.989075;31043;0;66;0;0;2649
105;20200213225346;-19.920951;-43.957216;10470;0;712;0;1;12201
105;20200213225344;-19.875359;-43.909391;20734;0;619;0;0;3802
105;20200213225351;-19.919723;-43.997199;10973;0;737;0;2;19980
105;20200213225348;-20.002799;-44.025768;30893;0;238;0;0;3809
105;20200213225346;-19.945064;-43.988891;30986;0;3357;0;0;20849
105;20200213225516;-19.923250;-43.870514;10357;0;772;0;1;2957
105;20200213225339;-19.885589;-43.979110;10919;0;394;0;0;3749
105;20200213225350;-19.806780;-43.979698;11121;0;1905;0;0;4167
105;20200213225348;-19.795797;-44.011418;10837;0;6018;0;0;5237
105;20200213225346;-19.920028;-43.996810;30910;0;597;0
105;20200213225346;-19.874537;-43.909903;20725;0;639;0;0;16441
105;20200213225343;-19.962242;-43.989597;30995;0;238;0;1;41974
105;20200213225348;-19.988359;-44.035126;31046;0;243;0;0;5260
105;20200213225349;-19.838151;-43.936412;10786;0;952;0;0;3115
105;20200213225346;-20.020364;-44.028901;30679;0;911;0;0;6527
105;20200213225350;-19.869751;-44.014664;40479;0;340;0;0;11593
105;20200213225340;-19.961645;-43.989824;30612;0;5620;0;0;19268
105;20200213225352;-19.953512;-43.969647;60000;0;4819;0;0;3831
105;20200213225351;-19.944141;-43.989547;30795;0;1421;0;0;7664
105;20200213225352;-19.918857;-43.888576;20480;0;5282;0;0;11425
105;20200213225348;-19.952497;-43.969966;30916;3;353;150
105;20200213225349;-19.919825;-43.996290;31011;0;660;0;0;14824
105;20200213225352;-19.988039;-44.034276;30790;0;3135;0;0;19
105;20200213225349;-19.862892;-43.921391;20916;0;703;0;0;10898
105;20200213225351;-19.830551;-44.013801;11111;0;5567;0;0;1501
105;20200213225349;-19.863027;-43.920916;20826;0;579;0;0;3916
105;20200213225349;-19.863878;-43.921137;20818;0;624;0;0;5640
105;20200213225353;-19.886192;-43.979285;10160;0;878;0;0;3857
105;20200213225349;-19.870882;-44.009946;40258;0;872;0;0;10214
105;20200213225352;-19.870745;-44.010180;40460;0;7121;0;0;427
105;20200213225344;-19.863305;-43.921238;20914;0;588;0;0;2676
105;20200213225355;-19.992717;-44.040269;30770;0;908;0;0;6187
105;20200213225551;-19.842434;-43.967847;10368;0;6809;357;1;4
105;20200213225354;-19.864331;-43.930827;10373;0;1629;0
105;20200213225351;-19.830806;-44.014246;11048;0;362;0;0;6135
105;20200213225352;-19.916984;-43.883441;40318;0;649;0
105;20200213225518;-19.923062;-43.916867;30511;44;3399;242;1;3690
105;20200213225350;-19.963528;-43.963655;40336;0;1068;0;0;9704
105;20200213225351;-19.868566;-44.014745;40785;0;357;0;1;32048
105;20200213225347;-19.863336;-43.921064;20603;0;574;0;0;3747
105;20200213225348;-19.851631;-43.927344;20905;0;851;0;0;1787
105;20200213225355;-19.807085;-43.979745;11039;0;3757;0
105;20200213225353;-19.894028;-43.958328;10476;0;749;0;0;5168
105;20200213225349;-19.851704;-43.927349;20880;0;72;0;0;4202
105;20200213225352;-19.918999;-43.889012;20631;0;716;0
105;20200213225350;-19.796039;-44.011348;40521;0;4661;0;0;8237
105;20200213225346;-19.945249;-43.988694;30785;0;3357;0;0;5881
105;20200213225350;-19.864155;-43.893400;20780;0;622;0;0;5627
105;20200213225354;-19.885993;-43.980439;40400;0;821;0
105;20200213225352;-19.884886;-43.979602;10743;2;5564;275;0;8710
105;20200213225343;-20.020668;-44.029207;30806;0;930;0;0;6873
105;20200213225351;-19.945122;-43.989046;30388;0;107;0;0;2596
105;20200213225552;-19.821885;-44.005591;11149;17;490;299;1;13903
105;20200213225352;-19.973519;-44.021815;30657;0;971;79;1;30759
105;20200213225347;-19.885372;-43.979478;11031;0;305;0;0;3712
105;20200213225352;-19.870939;-44.010723;40794;0;7121;0;0;429
105;20200213225353;-19.920092;-43.996126;30976;0;660;0;0;6641
105;20200213225354;-19.837864;-43.936806;10784;0;952;0;0;19829
105;20200213225354;-19.863183;-43.920966;20816;0;703;0;0;10715
105;20200213225354;-19.973651;-44.019898;30862;0;930;0;1;27332
105;20200213225354;-19.838258;-43.936542;10936;0;3745;0
105;20200213225354;-19.830497;-44.014091;11059;0;5563;61;0;2742
105;20200213225352;-19.931874;-43.910225;10379;0;1248;0;2;14606
105;20200213225356;-19.885367;-43.979443;10863;0;340;0;0;14115
105;20200213225350;-19.885613;-43.979276;11073;0;667;0;0;13775
105;20200213225355;-19.884912;-43.980403;30523;0;13;0
105;20200213225355;-20.020496;-44.029187;30686;0;1319;0;0;2114
105;20200213225345;-19.868613;-44.014768;30517;0;1077;0;0;7291
105;20200213225550;-19.861417;-43.958575;40538;53;5564;340;1;22909
105;20200213225318;-19.851489;-43.927646;20900;0;72;0;0;4577
105;20200213225535;-19.842373;-43.966588;11096;8;6902;89;1;0
105;20200213225353;-19.796643;-44.013556;40441;0;5609;0
105;20200213225348;-19.868502;-44.014438;40657;0;357;0
105;20200213225550;-19.858509;-43.882002;20639;7;2496;66;1;7427
105;20200213225355;-19.961692;-43.989727;30589;0;5620;0;0;19403
105;20200213225357;-19.920008;-43.996905;40812;0;6640;0;0;11676
105;20200213225353;-20.020588;-44.029124;30680;0;245;0;0;4621
105;20200213225354;-19.919629;-43.995920;40795;0;7119;0;0;8446
105;20200213225356;-19.864278;-43.894001;20600;0;952;0;0;6293
105;20200213225356;-19.952986;-43.970171;30999;0;90;0;0;2915
105;20200213225357;-19.800972;-43.978692;10965;0;3896;0
105;20200213225356;-19.797668;-44.011643;10722;0;495;0;0;5353
105;20200213225354;-19.864287;-43.893319;20784;0;407;0;0;1181
105;20200213225357;-19.864611;-43.893765;20291;0;655;218;0;10635
105;20200213225521;-20.003251;-44.035534;30808;20;4021;161;0;4515
105;20200213225353;-19.874395;-43.909983;20342;0;565;0;0;3279
105;20200213225409;-19.874354;-43.908715;20255;0;653;0;0;7081
105;20200213225530;-19.924719;-43.906860;11084;0;674;0;2;12183
105;20200213225346;-19.962435;-43.987556;30720;0;238;0;0;5924
105;20200213225532;-19.838653;-43.980242;20181;21;490;107;1;24968
105;20200213225343;-19.937935;-43.911405;40594;0;734;0;1;11959
105;20200213225532;-19.815662;-44.016186;10997;0;299;0;1;0
105;20200213225410;-19.994148;-44.023739;30178;0;260;0;1;11635
105;20200213225405;-19.919571;-43.996361;20773;0;741;0;2;15798
105;20200213225417;-19.994616;-44.023547;30764;0;206;0;1;34113
105;20200213225538;-19.879253;-43.953017;40157;46;1248;223;2;3930
105;20200213225551;-19.879686;-43.912767;20723;48;3874;39;1;11170
105;20200213225551;-19.881693;-43.944938;40481;0;592;0;1;0
105;20200213225335;-19.962489;-43.987589;30714;0;1115;0;0;5972
105;20200213225529;-19.981509;-44.057803;40775;14;4021;128;1;44802
105;20200213225530;-19.972256;-44.016154;30644;7;919;257;1;11430
105;20200213225526;-19.848059;-43.896921;20555;0;5477;0;1;9429
105;20200213225438;-19.873958;-43.908766;10004;1;1627;12;0;5359
105;20200213225544;-19.941929;-43.949062;10473;40;337;3;1;9268
105;20200213225544;-19.956743;-43.980888;30192;10;1066;138;2;20376
105;20200213225543;-19.940361;-43.912712;20861;21;734;356;1;11551
105;20200213225519;-19.844274;-43.987220;20119;19;6808;319;1;2551
105;20200213225525;-19.951109;-43.937351;11005;37;585;33;2;6673
105;20200213225522;-19.947579;-43.935117;30901;29;100;15;2;6851
105;20200213225532;-19.878036;-43.908265;20727;0;565;100;2;16497
105;20200213225532;-19.851690;-43.927166;20924;0;68;0;0;14779
105;20200213225537;-19.994475;-44.023419;30173;0;234;0;1;9621
105;20200213225540;-19.876195;-43.907037;20862;0;734;0;0;8916
105;20200213225541;-19.886151;-43.979210;10143;0;693;0;0;4131

